sub,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,13,13,13,13,13,14,14,14,14,14,15,15,15,15,15,16,16,16,16,16,17,17,17,17,17,18,18,18,18,18,19,19,19,19,19,20,20,20,20,20,21,21,21,21,21,22,22,22,22,22,23,23,23,23,23,24,24,24,24,24,25,25,25,25,25,26,26,26,26,26,27,27,27,27,27,28,28,28,28,28,29,29,29,29,29,30,30,30,30,30,31,31,31,31,31
intensity,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0,0.0,50.0,150.0,300.0,500.0
-1.0,0.48795871024074056,-0.0007351041451101603,1.0555796300899707,1.709231041094911,-1.6849778785679477,-0.9361919329874004,-0.9165232194357734,0.336035713497575,-1.4245023133592878,1.1007587995767505,0.4048253695660339,0.7829048924577521,0.09583953979396626,-1.0859884656623693,-0.3636812639846865,0.22984463323969534,-0.18261671491817166,0.27662416361695075,-0.30989371835871665,-0.5699277242815078,-0.6029543411436353,-0.15148029403747665,0.585806894623165,-0.06772483865343307,-0.6121928528352536,0.19889653528738133,1.8527288952086423,0.21008809047273985,0.1252716654698494,-0.6005706785268867,0.5273867010102725,-0.7848564062505413,-0.43166070458965344,0.19343811681812972,-0.39470604993881886,-1.1032581532214627,-0.8203132216873178,-0.5120923911716291,-0.08174794802999016,-0.20959413613896688,-0.7113323003576328,-0.7003381715368688,-0.32831777668421186,-0.551243466997292,-0.36929757492157667,0.9178757787322757,0.18431676100642802,0.6893247766708483,-0.6100749610452851,-0.3847371501417077,0.020922575611784233,0.5932183069604982,0.07361654853598165,0.3836935727023266,0.08121554348371052,-0.5532382252958234,-0.35130435593989445,-0.40709044583261,0.6829635738210598,-0.36462855265926836,-0.35012181379656176,-0.19647490237597087,1.1839509229014595,0.5493610294969663,0.795170811417148,-0.5238626048471244,1.229010350694411,-0.19183731098309806,-0.22040268866147716,-1.071959476783408,0.4539481276955031,0.22273512244541643,-0.47173102608689615,-0.7986353150309181,-0.07383885219897807,1.1645385829946862,0.37543111076763325,0.5258371854223018,0.5359973879475154,0.3723866852834128,-0.8828626305737145,-0.6884887003255213,0.5157024582840251,-0.4578122577907501,0.16718738236845254,0.20052247547654922,0.5146976557728218,-0.22962210643721775,-0.6990845272053521,0.028755602705819117,0.027095048680716938,0.8916270954081554,0.5031832653654508,0.32951085449734274,0.04784902702615196,-0.12072046516531466,0.7583964212671895,-0.10353668310093617,-0.43154260632416735,0.6770964583643772,-0.8531994900266222,0.430245085966963,-0.8671706714240885,-0.40814369879256407,-0.795439829414432,1.469771519921014,-0.9558645594014915,0.041422533244739934,-0.30405792797980247,0.41994696209287574,-0.8728338131572322,0.4303869183933695,-0.4446097597210973,-0.3599555921736349,-0.3558127849902011,-0.21365441551394607,-0.5024910931092974,0.34512079277919094,0.10786286937344691,-0.12873599419773987,0.6551074183574844,-0.45180940888693816,-0.039726683858507666,0.06991850524020643,0.07912363528262745,0.597107574450445,-0.39200394840993547,-0.008309561738694266,0.5230306212241512,-1.0164080432216265,0.23973241922164162,-0.28956040897549995,-0.3775550883198526,-0.14185122632378339,0.5222372714515625,-0.3380964005923124,-0.24708754279837897,-0.9458431525248046,0.05476816325208572,-0.27339526281545107,0.5190239809823645,0.08636208390005301,-0.6026453317778984,-0.08844985513305187,-0.24607162555653786,-0.22551679017428405,-0.029207126055473764,0.6265747116123007,-0.5413001595045046,0.8549347748987802,0.22635949555177082,0.01393327059767363,-0.9355348356732971,0.5466036163418931,-0.18283680516953915,-0.053073570167293166,-0.4473730508623627,-0.23484230857752486,-0.3982461407985123,-0.04932645827298776
-0.9499999999999996,0.4801832713040086,-0.11939573217302912,0.4778531055040314,1.5349198799321269,-1.0584180049097327,-0.7155727345761683,-0.5664759997102502,-0.2085247497807878,-0.7790205333943053,1.1671053228298949,0.08914400425927149,0.5312430946608386,0.28117859817828017,-1.081845165226314,-0.4981798604218115,0.29381767624904365,-0.4000283849128398,0.25463329534543777,0.28923673939390404,-0.044597111443255705,-0.12255733795921891,-0.3359781385137483,0.7869642009005182,-0.23507181545676242,-0.7722617552091552,0.28761265516930645,1.3675303218121124,0.34001299635142146,0.0327657310031616,-0.5332419105622062,0.552472253338447,-0.8168033114309842,-0.4352941454401295,-0.10864751743433332,-0.5131668503814024,-0.9221067611725805,-0.4663388581847945,-0.6862622340400835,0.021843025711417163,-0.007289009665346208,-0.3099782580386194,-0.696879370385922,-0.2656023550620958,-0.4141842183569288,-0.4918519958833504,0.8196735987408157,0.1369822250147953,0.634216157575385,-0.45642195103832417,-0.306941521174249,-0.1475067004524589,0.5505357331378552,-0.014715716153788916,0.0948527287238724,0.5454437570272148,-0.41881091064503273,-0.2868905499883604,-0.6145522246912223,0.5350591842736948,-0.6050456825031284,-0.4325030085907136,-0.179589172433942,1.221195069891606,0.1854776700946208,0.3982917113911397,-0.44278968329044843,0.9987155580454157,-0.3140191926304982,-0.6525899650699241,-0.9438145878251255,0.3549557696755882,-0.10655608652459392,-0.4135929828186673,-0.19000146580648342,0.019768956023911266,1.1598940269726956,0.36795483776001503,0.48024955501593103,0.690847712199512,0.6083786867029287,-0.4772535475903965,-0.786871317134394,0.4460276582285603,-0.4215151079067695,-0.1217708409215574,0.2076078217508705,0.276987407132815,-0.3988291692334015,-0.8692618879393895,-0.02304138802500391,0.03968608418362318,0.5958535386620335,0.5574903930013037,0.024145022430396068,-0.17901771376396253,-0.00791429457926851,0.5371043126755671,-0.18845661478478462,-0.8168867957472635,0.9184338367788787,-0.8001897462948798,-0.038816688559294016,-0.854308814259929,-0.20927591548095162,-0.8796093586688142,0.709420085371956,-0.8452232666296337,0.04083350601999958,-0.37595549004571405,0.26069332849930327,-0.6738358640557067,0.35970919788061784,-0.6172935351994866,0.10976347295766781,-0.20091663079418431,-0.362033989982574,-0.4743703460816158,0.215292157206808,0.2828019657976698,-0.05803100058356281,0.4970795739818399,-0.4226246627943301,-0.005509590081417798,-0.02085039471843622,0.024844602709365282,0.458258987439243,-0.7353796914430787,-0.2686382805888612,0.2519390509653069,-0.6035619930141018,0.13452625445540228,0.14456639666467191,-0.20071926148601102,-0.1712056668603036,0.3404171800305006,-0.4247579693491206,-0.3240284043567748,-0.6278065629233832,0.020798676406523386,-0.6039278206880091,0.42935648719325714,0.03474405156844218,-0.4583449238947676,-0.28074165208996243,-0.2488761069195878,-0.1520246365330721,-0.11096054682907702,0.6250470177422485,-0.5594369561413852,0.40885149420898015,0.06581686761627359,-0.1121046014744107,-0.7950895716349501,0.5080142666462842,-0.1663269481714962,-0.16966997459138372,-0.5387349111345887,-0.124665044893562,-0.347479004794413,0.02471863179569117
-0.8999999999999999,0.393646988072193,-0.17168941078315553,0.19036216004825998,1.168354836880603,-0.525943685387773,-0.5678143917952492,-0.21167041415112883,-0.2835395325403379,-0.2588463122206575,1.2059438665668631,0.005144260689766367,0.4465508445227695,0.3013361336228534,-1.0750867099249584,-0.6103831737374384,0.33073876578769257,-0.44762546712779094,0.3082942216489616,0.3966111075392591,0.12269408708474669,0.011050776095185066,-0.3315458448248376,0.9319657180487609,-0.27208984794880625,-0.7230667609571914,0.32824019594029896,1.024847300049283,0.4592732428239753,0.043132627923294836,-0.37736220722136626,0.6475474194083738,-0.739262315513737,-0.3215308285142178,-0.11907980232229554,-0.6153891676539327,-0.7737881191126621,-0.3688345282360621,-0.6860053356073682,0.07205536068464427,0.09641623726931445,-0.11516300965078004,-0.46224211587969377,-0.24295542676503384,-0.26217293728484115,-0.3973626907166139,0.6321634457814449,0.13805441453810394,0.47749423425080006,-0.3845202111105448,-0.34351608968879993,-0.20100334118520824,0.3850689947315056,0.08574510063539667,-0.05311992515864314,0.6895038389555143,-0.29348545214572264,-0.23380658440148364,-0.5463224809620719,0.5174287938541338,-0.86902330916462,-0.46085189356808104,-0.17506433575987185,1.0835866704473582,0.04112060542311727,0.32558909691356885,-0.34564122413240994,0.845950595979898,-0.3269053189382897,-0.6893359946334108,-0.7175803383753261,0.21800151195473125,-0.13247462636740165,-0.23646575947104265,-0.03591144397748794,0.10356075492118808,1.0774951812929088,0.38574549430397276,0.37071093513165687,0.6403875759608568,0.5770407286974053,-0.3059465947119615,-0.7050764497854367,0.34714065642379544,-0.3580533095141312,-0.3595378104409076,-0.024425836537385226,0.09921856083831174,-0.4407396080647005,-0.6692416688151531,-0.07484832171475295,0.03215409990685006,0.4389571664488503,0.5502046972608697,-0.17405692997186684,-0.2583910040433081,0.004559943496173363,0.4278410369569493,-0.05242983380359173,-0.8475921276672611,0.9502761670793253,-0.6653964610240797,-0.16321967732656323,-0.7566729506440056,-0.12405751865070494,-0.7748476735781364,0.41374615379194557,-0.9185363026456491,-0.08306931393511735,-0.21487833645724094,0.10524933601026507,-0.5534919941486603,-0.02057138367818745,-0.6079774547264314,-0.10432746548684714,-0.05384866769012095,-0.29870822556885385,-0.21366968686442775,0.12940909970676587,0.28432101583771696,0.028360056071930262,0.4421689328302286,-0.36648074562736954,0.028788602027759153,-0.09806028963200744,0.05187705158497749,0.36916809667143335,-0.8974596263200737,-0.32671920000009985,0.13385344381623118,-0.33373340029119314,0.016490467320997876,0.42626809791006126,-0.08303004982966053,-0.16909387243011675,0.31197045786563726,-0.30759049776746256,-0.3184864753558898,-0.44006718111124105,0.04115129105345719,-0.6036606705876291,0.3768915305231978,-4.560555787533338e-05,-0.48417132882539915,-0.34510448560968376,-0.21554691049234204,-0.08687037494682784,-0.11901692854715963,0.5471902845483094,-0.5344893517815996,0.18173580616982946,-0.03257589064893143,-0.10777753160903583,-0.6466176148216036,0.3669595142232962,-0.17320353900906993,-0.26645446261914646,-0.46630547099546904,-0.08947315702096034,-0.2698076304391712,0.18071810543593816
-0.8500000000000001,0.29030193663219933,-0.18044126889171097,0.07791564490592834,0.7550194138155064,-0.11517359953585116,-0.47768237263880475,0.11907846096568975,-0.09370328921742556,0.11568448816617405,1.19335522622082,0.04264508871386155,0.453141707762662,0.23340423524860682,-1.0145649101624092,-0.6815448607644741,0.3631058273684737,-0.39241900160774146,0.35271390577331424,0.26400408870135694,0.10884199311291887,-0.016535639676859365,-0.22465829466805445,1.015764556717445,-0.22442086150554566,-0.5733041150668685,0.35785981423276475,0.7622435461331429,0.5415257202207631,0.09468362788219054,-0.18683884344162327,0.7392591124794117,-0.6071552552672341,-0.14667561924405287,-0.001101029454542768,-0.6617875823980741,-0.6453477270488361,-0.37052650483132243,-0.5789372826720818,0.07139263663483283,0.16547904820701015,-0.018431956324479054,-0.14377685979860347,-0.22206653030727175,-0.11270024364025466,-0.20490966181011827,0.41548946725205443,0.16769094160781484,0.2859210597587841,-0.3592766129244849,-0.39567813091065834,-0.17188774769142046,0.17942417619315892,0.28800737802290577,-0.07165572514883725,0.6524572881041402,-0.18042798054736836,-0.16339744785579235,-0.35040399153075885,0.5663875119820223,-1.0468777702283827,-0.43920178033312185,-0.15281079748399615,0.868759620844813,0.01666178651030545,0.40393304461026786,-0.25332165980625987,0.7436366741555702,-0.29215419269810583,-0.5244932159648055,-0.46683939512146444,0.10225261006883457,-0.004321244231025562,-0.026761510541345845,-0.09213953131232346,0.16136290618527332,0.9345532751974632,0.40106457673940704,0.24446005567436402,0.4990366676496138,0.4415114167183383,-0.24085740233193215,-0.5407724152072224,0.23698487109547806,-0.3055480674450197,-0.5120343496947906,-0.32136953524503886,-0.0038091963778254523,-0.42389951407191034,-0.30753532935737926,-0.10668074628961095,0.033954226691708334,0.36082326622380395,0.5272601816242435,-0.27847638941928243,-0.2559404918481071,-0.026129403087210762,0.39014095399094145,0.14486734014313085,-0.716851252019072,0.8426975142156412,-0.5039151962048583,-0.10076626331967695,-0.616238645418492,-0.09438871138777875,-0.5600739009635174,0.3727232826478997,-1.032909955304647,-0.22722141505149615,0.042057588270549756,-0.018643172833268468,-0.7201522707731391,-0.12231469480561996,-0.3755879262348595,-0.10987021776898345,-0.09964053651935856,-0.12923318835616765,0.11183630897455443,0.08122615454108476,0.19937059237498495,0.10249738540271125,0.43532550124878294,-0.29576664207290576,0.06129864464680415,-0.17057043466547567,0.12494342345115156,0.30309230104275814,-0.9050305851141753,-0.23869824893465835,0.10183494493318862,-0.14103789038159856,-0.07975196390963156,0.6031581056441235,-0.01862115442674997,-0.14691724825892596,0.3524510727290508,-0.09673363951404695,-0.2583204335243944,-0.32195609281537496,0.08134224056043973,-0.4422694171104888,0.34574924385660216,-0.00824645368682106,-0.5602535339993359,-0.32189856877818895,-0.17356467475534665,-0.026939095180323558,-0.07260210806499186,0.41662903657520395,-0.47563099181559865,0.07583279203631244,-0.07908329321278386,-0.012191656528261569,-0.47766832130243325,0.19191659083228985,-0.16394971786953566,-0.30930983555053226,-0.2927953141712347,-0.07211209495456515,-0.16929752248694355,0.3398159392047219
-0.7999999999999998,0.1712226663676441,-0.1929404004263526,0.025726518624721903,0.35304568567714123,0.13690412091222381,-0.4585403064881659,0.3711165403653377,0.1764624568956783,0.31435896097140503,1.0869119237881917,0.09251564885918599,0.46326192806543925,0.09988860866900538,-0.910522885199588,-0.7355891064009671,0.36811568113868753,-0.3159945681445716,0.31224989532247,0.027791759207390895,3.174233176798935e-05,-0.1175395825630206,-0.11080642598634101,1.0039307146948337,-0.16218308675213222,-0.4278956522070445,0.3621303147250162,0.5097181510123214,0.5420976641314594,0.1159515508657701,-0.03238926841853401,0.7507196772230478,-0.4903081157036175,0.013718426248943885,0.10817228467089639,-0.6699328612294148,-0.5595596294153007,-0.4067146884050708,-0.4494670303951484,-0.001703337595358012,0.1996245933110678,0.014376249884497885,0.12947330482987218,-0.21376740929953703,-0.010611319668950611,-0.0281224083373509,0.1766155183384261,0.1753719637549186,0.0717204474559573,-0.3866276645043011,-0.4411372889680204,-0.12094598734628481,-0.0430121454390788,0.4910273392824193,-0.019778819961944208,0.49731106756372195,-0.1127326962707571,-0.09709065692768001,-0.1572862669532596,0.6028688368789044,-1.1236663860239056,-0.4087758925411832,-0.1337263529277563,0.610323586754224,0.012570067843705582,0.4850000332771907,-0.20871478897583162,0.6375797548288545,-0.2793417206927136,-0.3225178960614156,-0.270529733986686,0.005145523387132603,0.139860684449977,0.1278412376128179,-0.2364413465072271,0.15379985145747,0.7188280321218914,0.3660282816691745,0.09724647669281321,0.30709048328406013,0.2712896383790605,-0.23261455539710402,-0.3890803903484304,0.09575372823872609,-0.3140779297947311,-0.6015047064864749,-0.6047721333595423,-0.06717351865873471,-0.42200253484843797,0.0432376320413634,-0.141951797735349,0.024479616407082502,0.2872488074601459,0.4790105081754455,-0.3378753912255611,-0.2520268274231703,-0.0947879636450181,0.357983235311155,0.2750687708097525,-0.5794340663844797,0.6200849510053762,-0.3822753456482611,0.005810393055995386,-0.4940799419288511,-0.11451693244557781,-0.32697300763371373,0.40726240012742837,-1.129850828481608,-0.3629751944145423,0.2696582849927286,-0.1294848837129146,-0.22913848637548379,0.2552348776467521,-0.2377764630294904,-0.341265276395201,0.1357549857857866,0.03896686333085479,0.364870239374182,0.030803035047870783,0.055945511839681286,0.11738083103771009,0.40765938888435155,-0.2517999603116012,0.057501052099094604,-0.2739405711116028,0.18435706470486168,0.21281604803297743,-0.8229619835604935,-0.0915243667572812,0.07638795377032538,-0.018221874942940808,-0.1691066273643845,0.6743779068772169,-0.029112472847966406,-0.1449006767235443,0.3738243776614543,0.09746595966442918,-0.1999385524997024,-0.2664514616714757,0.0854200375715757,-0.26593104919456323,0.291689222694599,-0.021089604775545112,-0.6444432805410963,-0.2774018729405861,-0.1703715263752956,-0.003954485439157704,-0.02388281026387841,0.22535854820211249,-0.4247691482697889,-0.006386612803014308,-0.11706683824734991,0.10537325060508888,-0.3207340329869429,-0.004849507503659603,-0.15321678220258791,-0.3194834921104064,-0.1007120469787056,-0.0735499571824965,-0.0879340547652946,0.4237270173198446
-0.75,0.08703402017673656,-0.18042322561696533,0.016242604803345065,0.04797184017814196,0.27984011098581174,-0.45235683251819536,0.5666540382933883,0.45775498604663534,0.39291136279612726,0.9252651086952777,0.14335049812868267,0.47677028094997864,-0.024717364216960434,-0.724617745315908,-0.7337958709819591,0.38409927004252165,-0.21481055150597114,0.21261096347379774,-0.17157466068711202,-0.09375188856950253,-0.18515237688434583,0.004728955034257368,0.9354804185008259,-0.07741706963811573,-0.29252341822449246,0.3831429813753584,0.28617406451823313,0.49732608264451317,0.12353272210619057,0.09887759568918217,0.6985055367282996,-0.3740688276265548,0.16620947709370115,0.18771400625216614,-0.6048186862088166,-0.4716837673418578,-0.3890250478663201,-0.2979291065219295,-0.09353645263247694,0.24625062891080826,0.05577690979000585,0.3393527897814923,-0.17154327714317275,0.07397471448159515,0.12057950045527105,-0.023493919484946037,0.18368728127199926,-0.10043736680904364,-0.4095431231349185,-0.4203200118588314,-0.03455019835283064,-0.21064878429627315,0.6811143683426324,0.10514234820544635,0.3228794861861367,-0.05155485574984644,0.001313328510309561,0.012441379609212558,0.6326264051132042,-1.0588917560271254,-0.3432258031122235,-0.08146842092568973,0.38649298313512725,0.025333799260969556,0.5367278449903878,-0.17664419919660035,0.5488688352202726,-0.26902339690700827,-0.12783222436283934,-0.11574072017659803,-0.027439612714381438,0.2688540122554952,0.2348620409988285,-0.34507627963970666,0.11891173368785876,0.4890780282801609,0.31248580317971664,-0.019117261140665337,0.14297912590464687,0.15843797998193776,-0.19789519662605584,-0.24761715481484045,-0.030157115838714235,-0.34821135124114977,-0.5969249778779689,-0.7762521037313173,-0.06715509021855413,-0.41769292102655275,0.33571241390804474,-0.14184991948072523,0.041161706006278664,0.22921828720488294,0.4494445571314375,-0.33216275502787396,-0.24109410987036764,-0.14148945275907535,0.34262322457441396,0.32927955123325414,-0.464689868007108,0.3652895036077749,-0.28028354465642763,0.12267753452663846,-0.3703191714127525,-0.12415042226137754,-0.08056987535315284,0.4600978520653155,-1.1224343575308349,-0.42369922576822394,0.44906213764132197,-0.18614755333348343,-0.21278673911485704,0.3027446604750289,-0.09798488543746334,-0.23251634120736864,-0.08340558138508804,0.19422184894090497,0.5278308510308466,0.008021195986577564,-0.06931893663801243,0.10648243312281197,0.3753806039838966,-0.20263847230378634,0.05336341455511476,-0.3690194010091189,0.24780867178080537,0.13013741560825587,-0.6483631708185246,0.10267376613978085,0.06466531030444256,0.09265805016485076,-0.20890599119389514,0.697380997689292,-0.06309150717001363,-0.13020226226123083,0.381235148966906,0.2620723238917736,-0.12519406082135615,-0.21268653688858724,0.07712197383723657,-0.10577732673179384,0.24430820382263166,-0.005362554469605943,-0.6598229097872078,-0.20112539228734833,-0.17372542132609325,0.019185808269358756,0.046226664789766364,0.034554954068751365,-0.3531482101431933,-0.06629203272307774,-0.11957653811374683,0.24969215322746777,-0.14633384149414475,-0.15963233126221715,-0.10111456815471764,-0.26426187555957875,0.10895102445082785,-0.043663262198985836,-5.111496202503396e-05,0.44986426935869905
-0.6999999999999997,0.024335598728169552,-0.16031178894252904,0.003423169358387254,-0.15680801840689285,0.3234271171323336,-0.45231012436973334,0.684264837172615,0.6688340529757684,0.36667127916260894,0.7049648826081858,0.15560497832293285,0.45795159292437354,-0.13073304286129472,-0.48376458191148924,-0.6928376511599235,0.39345177984698193,-0.12329664591497805,0.051097792290599964,-0.2947748484159767,-0.14839448116987763,-0.20120136511142683,0.08326750045447165,0.8025328346610376,-0.0046960053968806426,-0.20053379511774194,0.40362720569303107,0.07355740860810495,0.40119107145350386,0.09736342368134765,0.18094847850683055,0.5670834106444989,-0.28268077841376454,0.27777326560163484,0.20081657162402144,-0.49303469030110886,-0.38933149826036484,-0.31362406611709354,-0.16271534393632575,-0.19842612445694124,0.28810025017594787,0.10514253901973425,0.4490654323958467,-0.10846588315650595,0.12471812656929976,0.20328148521310835,-0.18622585325822255,0.16881593793415064,-0.22989112648607923,-0.42717950553232026,-0.34690993921401847,0.05508014371096796,-0.31967056972706104,0.8101761417272233,0.2526600959102426,0.15164267082718846,-0.0071793302795500405,0.10969336373694616,0.11845187699176105,0.6235378819953863,-0.8913992954475898,-0.26720824418116224,-0.017973707211344843,0.20516152584821545,0.021017256616816263,0.512767346203509,-0.16659003516346044,0.45317443977018196,-0.27822801845954775,0.003887362332257359,-0.023061719735652846,-0.014889526290187444,0.33127569718754674,0.2709945320596935,-0.3946931104281696,0.04990643207676186,0.25283109016604527,0.22913813008112316,-0.11285598121984934,0.011432620769634763,0.10935231706469445,-0.13080933123979674,-0.14378966244391372,-0.14741742191687374,-0.4120218791458947,-0.5283076235681485,-0.8260789786131439,-0.03642233762806724,-0.42869984216649343,0.5153297478389449,-0.12310135552834885,0.06381160786477395,0.15943494875086786,0.42155305027314577,-0.2914160942587367,-0.25410834389572967,-0.16830677560659946,0.31221080960064224,0.2847210928550671,-0.41096984292835015,0.10063951312888036,-0.21547394811964593,0.19649933470058384,-0.26686084175340413,-0.12503720440083804,0.13746981450509016,0.4646882899857178,-1.0063978043959734,-0.41646858447173074,0.5398237374108517,-0.20533659399327434,-0.18994169212274245,0.18595174494606917,-0.13114649169288373,-0.19645281758866504,0.16067764200223195,0.29556516186870063,0.570273956184393,-0.007079511998671642,-0.16703141304580615,0.06056039881326386,0.31605091581554934,-0.16391867803475946,0.03534163344276496,-0.46349249761702954,0.28913519730711623,0.04269989693590695,-0.42823363792751984,0.28859916926268053,0.03690657965463086,0.18572413764910806,-0.21536979495312986,0.6711687800696844,-0.11832983884579323,-0.11798246895159474,0.34731237315318847,0.35645458747977954,-0.06148635735631354,-0.16202720532449993,0.03802494195992635,-0.008345233827468643,0.18620831956558737,0.018622531250741953,-0.6062429053281726,-0.12629445720900104,-0.19477197982909164,0.028878398540195263,0.10893842896269737,-0.14733396556436565,-0.2811261697336558,-0.13555034069518945,-0.10910041189238094,0.38046025188889554,0.020295833103798955,-0.2731736313232077,-0.02827706671281534,-0.17149701472702514,0.29505132865476846,0.004181934334805751,0.06973057995861814,0.40420876714613707
-0.6499999999999999,-0.022287640795267284,-0.1316175032843615,-0.025949192178855683,-0.2643123109196089,0.2987879580135465,-0.4384006006384429,0.724771406846812,0.7757530468753746,0.2716252378193955,0.4441035386357745,0.12278029733047802,0.3990534163780167,-0.20387593268331528,-0.2082122751002056,-0.6165782638440824,0.3916471414810409,-0.05016310833071078,-0.14542681141833597,-0.3239157421131768,-0.14991311051918987,-0.15874482920485689,0.11587327600874431,0.6163836411117453,0.04468909406041392,-0.15262163903850218,0.417096902495719,-0.12174288984641979,0.2688325072800937,0.04302033125132401,0.2130508000926875,0.3702535949111537,-0.2158225455845532,0.3406458376409882,0.15117224500297272,-0.3512563083714101,-0.3058497923994008,-0.1843056996094728,-0.05581665109717249,-0.2949735271559388,0.3162920273704612,0.1626516785582496,0.4611276814969456,-0.027958889683739385,0.14467408983648572,0.21699414014060703,-0.3056144361940662,0.12728781562845212,-0.3102945296519147,-0.42759400483527926,-0.2331147524073855,0.13606558780530031,-0.3638342201891734,0.8603930663838055,0.3901185743520213,0.0031911197755228188,0.02656475308024532,0.2175920419232396,0.15860704461346423,0.5696004832730036,-0.6598785215514604,-0.1887107993351474,0.04686419258249111,0.07501184543367252,-0.003959598323864985,0.4095206392825267,-0.1685726220955263,0.3465368127345677,-0.2987934438049369,0.062085114540125816,0.015106247836553219,0.030136130576581113,0.3156131916343597,0.24318344403976322,-0.379989319848029,-0.040364498952524884,0.031064221420527213,0.12548683361633642,-0.18239522041396827,-0.0828577632258796,0.12168706941558902,-0.028743342754838586,-0.07475195136726778,-0.2486603947579254,-0.4869964719874439,-0.4153125772386292,-0.7564349595568872,0.006514325258723613,-0.4467134814987422,0.5756643254615172,-0.08952792688330508,0.08479211684857771,0.07569686387498512,0.3884357287282088,-0.22857020892048519,-0.2944524162054737,-0.1698906400699547,0.25778529643314413,0.15944974838570292,-0.41188040179457697,-0.14459409619263078,-0.18057588659008178,0.21338826346710082,-0.18332011514759938,-0.11141999198090649,0.3124013770710776,0.4017218907097747,-0.7855682419208954,-0.34825673895903186,0.539260583872292,-0.19279820947435838,-0.1521767153592934,0.1367546852009605,0.025382589992430815,-0.2376355529513839,0.027512922753205313,0.3345993822355192,0.5042847813886577,-0.017554605347992483,-0.22482010882649028,-0.008656028813815983,0.23173727466102534,-0.13313190326982968,0.006834569016177218,-0.5468001612953527,0.3036607076840534,-0.04224112163880889,-0.1910165945049866,0.4357756649425251,-0.010301074453531081,0.2625244426466497,-0.1940380282919757,0.6055679131037212,-0.17714517998379728,-0.10584316032136289,0.27360027326755004,0.3740477040623991,-0.015478592706437082,-0.10812959752216919,-0.027719930493996084,0.021564991742878417,0.11872541808015982,0.04524657116686222,-0.4862996401256563,-0.06390660596956188,-0.2242443246628047,0.02767543918917542,0.15473515790018452,-0.2996278340717864,-0.21153461450388297,-0.21538313160609937,-0.09088245000779178,0.4793851026912196,0.16849333911318232,-0.3405068655572891,0.054886215892710116,-0.058395668513587184,0.4412480654791341,0.06434306723170372,0.1146449881600651,0.3015122712811375
