,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.5,0.6718515637340603,0.6804172389977194,0.14140037686134932,0.03399412454528221,0.25056111805119485,0.2156491965338666,-0.304657218993793,-0.7354035451390928,-0.019764661610123885,-0.2745593004559288,0.24757936753216642,0.49700331023375033,-0.6079081077452441,-0.6242107898388172,-0.2409052168949306,-0.5752842422545916,-0.5016290228225286,0.4621570659755412,-0.6665075208491522,0.36762860517492885,-0.06968323522645989,0.15767435026235282,0.36064889994791344,0.3389890683057255,0.0010517208598859185,-0.006653410387710987,-0.028667198012490486,-0.15665352905513918,-0.38937012385568837,0.03327115382894301
-0.4499999999999997,0.6789785982330254,0.3832050358923051,0.22120627334796827,0.09977151502034837,0.2413393988586261,0.1539651143211395,-0.04414971539245183,-0.8567201983956731,-0.02770473247603252,-0.39791807454949013,0.2557630156741181,0.5276548376170896,-0.5651472747330692,-0.7190807449608652,-0.15496278596394103,-0.5114611693333003,-0.5082979506600962,0.460289330774981,-0.7534122972713571,0.2566363611814302,-0.037199010038353325,0.24120191960452386,0.4265367387279346,-0.019333248551149526,-0.11463554856995782,-0.08480070518636042,0.10922650796368127,-0.3085717416065885,-0.5448551149844514,0.05437808857531788
-0.3999999999999999,0.6128575559018901,0.07433980999845279,0.2500878105794108,0.18019565962647338,0.18899695809711453,0.081886719725609,0.2052657944161228,-0.9005846024522989,-0.0390458727707736,-0.49206935641017746,0.1879249711454381,0.5048720207312736,-0.4740884646052231,-0.7295025272623726,-0.0378450258007049,-0.4170370961399753,-0.4753419726582018,0.3954012290037332,-0.7510297267822886,0.122470136654262,0.0134941026180882,0.2914350838511115,0.4345615396039713,-0.3077938072627704,-0.21182056366381158,-0.14165457397760012,0.22011480445904563,-0.42670856339868096,-0.6217389852277677,0.056084417885535504
-0.3499999999999996,0.4248462073878259,-0.2407681367056675,0.242746426895267,0.2556214923976442,0.05228709511046203,-0.03463685264982008,0.4418025470976258,-0.8755996993249846,-0.07954384113651378,-0.5659952516962489,0.06371276236038292,0.4599431982613362,-0.3293212840878409,-0.6360910465987163,0.15752394927950972,-0.3553983181057195,-0.389814284478054,0.2480650592953716,-0.6365588899070066,-0.02817157049138418,0.11215199267775591,0.2871029158586653,0.3070589256865408,-0.4843474894731907,-0.28637529050451005,-0.19004529469804138,0.2607377695930549,-0.5016465887290437,-0.5897459474715164,-0.02977923044987608
-0.2999999999999998,0.23408012146965476,-0.47847239327726776,0.15266743867142757,0.3617958852880601,-0.10611972053971995,-0.18149592603915102,0.5719792471832311,-0.7586403767364511,-0.09999402734529055,-0.5776920538084541,-0.18286450156965994,0.41295388183788834,-0.14099338225445912,-0.5146395937067757,0.2536801905816302,-0.24586587569924304,-0.32438941945442795,0.06079165557283837,-0.43135446559442797,-0.17266084559566103,0.22624836455839978,0.24809499714675518,0.24628551505597998,-0.5376440326383238,-0.32876083463057537,-0.17035538769075614,0.32285989615934635,-0.5310299453507081,-0.5164382891044083,-0.07375262059028714
-0.25,0.09514019403820707,-0.6413784208633232,0.026425496858255976,0.4923633692135523,-0.1520362246617542,-0.23057280231117216,0.6322563669502579,-0.5301675778348215,0.017992483897983576,-0.5229282101776696,-0.4592118327574287,0.30594272867225425,0.06796486335466828,-0.36482795533973095,0.3545721603281974,-0.09589838146610873,-0.18142083851502322,-0.13672933892648614,-0.20218385827098223,-0.2724200882967994,0.24989387125011125,0.29246511632125305,0.17188979382945307,-0.42408461797161523,-0.32656951675228263,-0.09416103881992381,0.32358459051847616,-0.5134154437509708,-0.41224099675731063,-0.07471548003603133
-0.1999999999999997,0.021660779417347717,-0.7334927692441023,-0.10384492439200907,0.5968714890652377,-0.16920671050364797,-0.22968076525008937,0.5093599228673803,-0.3194221755794078,0.158304887634506,-0.4158154837944885,-0.729287545070923,0.16191396160567112,0.32800741667852684,-0.3066317899131663,0.3263355809725975,0.10438648911921251,-0.09341739679537797,-0.34965338255624623,0.06602632754253632,-0.3438523965269549,0.2389214912181301,0.36477818293431397,0.14255830516516502,-0.2608787035107478,-0.25533636876173715,-0.04108775046291929,0.3789595145819793,-0.4456415907072906,-0.25018120913254904,-0.045682117879628586
-0.1499999999999999,-0.077919450489389,-0.7500905291706566,-0.1898585591830839,0.5724825589604917,-0.1469666675885911,-0.26885493144797257,0.3347556477715647,-0.08588070889832802,0.4026749926089696,-0.2682805796244565,-0.9671866302866422,0.1488699054481613,0.5862717824678819,-0.3213855826281681,0.1801673503644724,0.29667360683200183,-0.1012702875551422,-0.5162174987489899,0.2887871217726415,-0.34904345286227956,0.267372768519038,0.41951196821348957,0.1094680314422418,-0.07289060276852649,-0.16455942915263852,0.041877722366319814,0.4437397614838887,-0.331154735685975,-0.14712667994645237,0.0807555947499455
-0.0999999999999996,-0.1076342687889871,-0.7448917295972614,-0.19372117824491183,0.5052439781354555,-0.10358149967341809,-0.2565207573682903,0.1412752704803112,0.08695635677394978,0.6582260509443337,-0.08120233363662141,-1.145648240920937,0.17228436245012038,0.8772839587924439,-0.3877986627736465,-0.03804896107744851,0.46891952682505145,-0.2104170039609348,-0.6323011388984995,0.48612370252873516,-0.31096181261557665,0.2872593450278825,0.5422064189908655,0.10545495389471657,0.0913800755248673,-0.10715604112152191,0.10834784291921698,0.5500248686645097,-0.21605899382585872,-0.043994452600603,0.23070042078726227
-0.0499999999999998,-0.06246590783175576,-0.7248701184965566,-0.16034302316567167,0.47970683978035145,-0.013820257362378408,-0.2707712767032001,-0.05175903480711147,0.1943432302664629,1.0321398313842511,0.11257394908490911,-1.2284342767094087,0.2939150370474794,1.1647118167527601,-0.486968156270044,-0.27327374220769174,0.5434789105031304,-0.38044309876542926,-0.6861139390815837,0.6170848361625119,-0.25142615910403154,0.2281942547477696,0.6696543766982044,0.1350773939602676,0.18792357570545293,-0.10150486542349696,0.1487062982864955,0.6661653652071768,-0.08699691616396427,-0.03306426866316137,0.3626173268656355
0.0,0.09124511230098076,-0.6997968731059501,-0.060134557058737936,0.4045952305111751,0.07076635166841605,-0.26686299862581436,-0.18152619370739514,0.2669099544004054,1.3585463299434204,0.3072138166391776,-1.1942765670626987,0.5510508910826707,1.433984206072639,-0.6203440611125663,-0.4269439007411792,0.5130761367740426,-0.5565506404105391,-0.7121087496760616,0.7033501286379991,-0.17366720492670973,0.19675215017560266,0.7452669110693393,0.15016226493166787,0.21348264440326736,-0.08598588709902072,0.16961187346310297,0.8097298125048693,-0.018988424636626422,-0.061389534869258466,0.44521196291365006
0.0500000000000002,0.19102908383890516,-0.6855802996388196,0.041591796694436356,0.32092799714102205,0.23581924112408537,-0.3129596633071356,-0.24796784757077278,0.30206000377254316,1.7167337919015937,0.5229383692197098,-1.068401483922067,0.9020245700477536,1.674976798934572,-0.7280304000379665,-0.48392941197313516,0.3720593953828534,-0.6988981146517934,-0.6569761634782716,0.7184401087866992,-0.10598613860101835,0.18919423861768486,0.7952044518253134,0.16288758135007494,0.20597408943867235,-0.05872507312209546,0.23785732068868853,0.9254271058989245,0.09023352065503065,-0.1710032275176116,0.5020894706656016
0.1,0.20808993807899434,-0.6964509577359048,0.12589219766535903,0.3261487701877681,0.43132516632628315,-0.42105792371608336,-0.33447721422777493,0.28228853163076184,2.115076844770916,0.7683769095589497,-0.9410594768204372,1.2432921744432768,1.9113190263240256,-0.7960554761959626,-0.444159202878935,0.17310384965081432,-0.6928162356091845,-0.5982391200580421,0.6580403286652414,-0.023561906416585177,0.24181110927335983,0.8093061981128529,0.13606487323729194,0.18834604052676573,0.0017250486386172215,0.268155356848898,1.0797537732866476,0.13474612354022483,-0.3421591319660345,0.42672256703578415
0.1500000000000003,0.16188619893051914,-0.7076449334492295,0.18222623569836977,0.33403544873657176,0.6188426618792388,-0.5137232393815495,-0.4432555687427613,0.2538932615486952,2.4556180232917475,1.0339505411579397,-0.854422645738874,1.548004495669462,2.0971655731231222,-0.9218713834436375,-0.35958414077721623,-0.050504302495137654,-0.5394754879487437,-0.5331308566017399,0.5833653768613435,0.07367825615470946,0.3756310339771817,0.7873925624093745,0.12027923902141466,0.22695464426192474,0.02992990980357607,0.3712519928945078,1.1753287084129873,0.07266067234568907,-0.5319419099213195,0.3081810222334481
0.2000000000000001,0.12232330547816697,-0.6655592829912051,0.18007372971994795,0.43554771839295925,0.848705654482473,-0.5455370013603513,-0.48841577915707307,0.22315231516641565,2.7658104549121547,1.2837389448347742,-0.7634902727723678,1.8361442060512727,2.2686757084551794,-0.9700219454042618,-0.2992709544387145,-0.22380625957976635,-0.29741779414720365,-0.4548739115375587,0.5071868413914118,0.17377564697514916,0.634159134291935,0.8055927008471759,0.09422713193543186,0.22900350264863437,0.044638155481095454,0.4569339761867722,1.2539007104282918,-0.049906593713042235,-0.6794453460636576,0.26225325076022254
0.25,0.07726791392836585,-0.6078829006018397,0.20430498216589427,0.6742481805649408,0.9654986061613767,-0.4045056535937157,-0.5069328172395433,0.14579186949258538,2.9810704695474612,1.4942317761169108,-0.7022553029756491,2.074807918701233,2.397873972300922,-0.9321995062221948,-0.3412390589544353,-0.29130156203402535,-0.014436103410555012,-0.37210722078404634,0.4208376080436116,0.25566556281751257,0.9577767467399136,0.9000762194159616,0.14188453466047507,0.2523345355208778,-0.02319020415502332,0.47429912116906214,1.2698014690205703,-0.25508958478623156,-0.8292913188404498,0.2773204405746309
0.3000000000000002,0.06078892411904113,-0.5624877567369037,0.20904262449785335,1.0566450473665614,1.0159078038023281,-0.08864263682762097,-0.5728078819008698,0.06442763623755815,3.121298229858979,1.6621012768700494,-0.5812032975127559,2.2437925478591105,2.4774623022935565,-0.7411203112801495,-0.30336243227435067,-0.2503754050836796,0.32560211528289135,-0.24673431438966686,0.39756778827954875,0.32975709005753634,1.382822773729647,1.1094586370201303,0.3081042831900602,0.26294699970028546,-0.10628220575125613,0.46607223039976564,1.2814389432079625,-0.5014110954042413,-0.9254478050239138,0.47906697405859805
0.3500000000000001,0.14733195531131804,-0.5081643829243907,0.17188626150916125,1.5452046647285231,0.9823377662484936,0.3391466486555489,-0.5838384880910183,0.006194307981434166,3.2716418166432213,1.8135773211507433,-0.44251645164579045,2.373706527802923,2.5098082652379663,-0.46482914331290637,-0.27483313255618935,-0.08694798475979093,0.7363531945332953,-0.047943321537921246,0.45814992924381415,0.4000916268607286,1.9049918027087909,1.4618283713681655,0.5723518488638264,0.32433589593835904,-0.15453407983214285,0.45004421721490406,1.3345233990193055,-0.713208854623087,-0.9781802501330861,0.8708040914582204
0.4000000000000003,0.2914303497167151,-0.469041135100983,0.09812524374887449,2.1549147819470917,0.8696769376186112,0.8228179034149188,-0.5625346199909274,-0.027558166311265675,3.4771011679078363,1.9273665280604086,-0.24875383980651478,2.45210417060028,2.5054288777676144,-0.11861495870928518,-0.1818017663193966,0.1337804731088571,1.1399841785945235,0.2530976095685247,0.6155193915083867,0.4852306050888758,2.4745466306001678,1.947153125258562,0.8842524113960331,0.3729073461620323,-0.28339906039274343,0.5352686061653996,1.4434528373772364,-0.8991860008343151,-0.9478298343517577,1.4708771976694017
0.4500000000000002,0.5374702773427114,-0.39504843443532367,-0.07001848790656173,2.904781095985679,0.7902752003064248,1.4481275741989181,-0.49449960337475696,-0.015217790558223254,3.8053721912426037,2.0171254989507874,-0.011142835140500629,2.527577287323168,2.497348285899433,0.227672697240223,-0.024500064386877463,0.40074772400626074,1.5760727659599283,0.6638774476526589,0.8136438490167002,0.5905701890903214,3.0825726701182523,2.487177766840709,1.268403209560931,0.31492338953042415,-0.4418935096284152,0.7324389639315516,1.5194535401238798,-1.0025235571372364,-0.8090432792740908,2.3119095523779514
0.5,0.8167164300247426,-0.3196771388149915,-0.2096759993793802,3.748672017753176,0.7657182028286625,2.105471067339587,-0.20793732550529564,0.028337596276202914,4.24912252294661,2.0954959937051343,0.2488169499320404,2.6577422877995,2.4747554411241124,0.5979957752087552,0.30617145254118333,0.7205415775234423,2.017453109973807,1.2178357494567646,1.0654261730602852,0.7281438248339509,3.7957174853446745,3.0694188479774045,1.6915518161281147,0.33919060394856415,-0.42083845454095126,1.191757318049253,1.6445015415551538,-1.0287001070336725,-0.6133491489858889,3.3681107104416217
0.5500000000000003,1.0043416878186766,-0.20765363300404616,-0.23805924107868393,4.664651863421251,0.8305611145851172,2.9310900744452,0.16928147517366338,0.10215691128573079,4.786258898973866,2.146444839243678,0.5699147443708323,2.79513965587089,2.407390051692615,0.9710404384227266,0.9047623227248779,1.0583505945027056,2.418674532980261,1.8899251936879662,1.3185316596469763,0.9125659794124752,4.455954719357004,3.647901016872007,2.140549979577741,0.39524578630589746,-0.2951795169309753,1.859648618248206,1.959224629836744,-0.9817898618320007,-0.34520494404775337,4.608705692276921
0.6000000000000001,1.2325015950929348,-0.06484526971771576,-0.24666958561472352,5.580464845628262,0.9562239122987822,3.8474271146502375,0.5910556565649718,0.1831466761153196,5.373306101718122,2.2402779966620505,0.7693136243029904,2.9477234316490923,2.3230514681655112,1.313108044483636,1.652856626762392,1.3314326846692748,2.8566275502616545,2.705525082007009,1.5549139239997984,1.1025140546269896,5.0273193091722685,4.17386036579125,2.530617893311289,0.4667559514123665,-0.0526348443851703,2.7359039747980907,2.3870272145437936,-0.8933107438298966,-0.09389914853856984,5.879541012775983
0.6500000000000004,1.286154330763772,0.14721778952418607,-0.31542438512955595,6.407918483935179,1.1325235951497659,4.804550826786242,0.970656358159945,0.2686546159772587,6.027560636512158,2.3349600259348122,0.7813488665356482,3.1643424015685535,2.183771651284025,1.634736560649667,2.560192933148805,1.4967658194942604,3.329773083846468,3.5557682788881118,1.726267640371311,1.2696144780993412,5.414771862934618,4.6254196914580605,2.8356893034176895,0.5795992067549732,0.29452042696209446,3.69010288185988,2.9473240151427746,-0.7426463982077298,0.2472759531182358,7.08502541668555
0.7000000000000002,1.2027593814307695,0.46180774172644906,-0.3886495366850059,7.06905064946717,1.3500619990498315,5.887198458411356,1.3478571447506438,0.3736526061722771,6.717394014305294,2.4037687971978734,0.7342356977680156,3.341798224404937,2.0361052361862586,1.9454648025122117,3.49121567111479,1.5847898377587324,3.8814658234277686,4.396009675291308,1.7933439880352133,1.4165849814307432,5.547203340595174,4.95241185782426,3.077622542143823,0.7508377639736267,0.7761108005758539,4.6260777759893354,3.589040393663988,-0.5453410586934625,0.5387402533095196,8.098233154741342
0.75,0.9819665469398327,0.882019766067131,-0.4465423578812878,7.509097376765544,1.6242040921759249,7.063512887622234,1.7098584236878398,0.481973958282634,7.291853966787465,2.4670555209029637,0.6235215760513034,3.539568621928014,1.8140059596349607,2.0916597622198387,4.434970435768327,1.6064335371913425,4.535633863668974,5.1066860885639445,1.7754538824744928,1.5247537675893206,5.499990287261268,5.191119768620119,3.1815486471460805,0.8827010151214754,1.2515508551966774,5.485442681658125,4.093830526521094,-0.29238370529731517,0.7577317799239317,8.900096165338224
0.8000000000000003,0.6962622434075587,1.4216025601742768,-0.46561844372128103,7.7146681193375715,1.9258903998030061,8.291139509085127,2.001052050774161,0.6160147090787191,7.703317214253952,2.487046262420722,0.5967988120863593,3.6556811740755553,1.5757304253154354,2.1348104862243056,5.321950637871497,1.550483511988178,5.2982038901100665,5.68483170621114,1.6173286634636366,1.5701211730456501,5.3429816912166785,5.376046751042626,3.2167045170473436,1.0533999240281284,1.7829105008218211,6.154388645077968,4.439697207863846,-0.009997548673941092,0.9075521430230312,9.450265325665317
0.8500000000000001,0.3900801408340204,1.9981623256341203,-0.4505679210077721,7.683130801650154,2.2107360047445495,9.571322334110917,2.3518392950060973,0.6944576441382714,7.973433225766658,2.496316813793328,0.6517585861443639,3.755505794358762,1.3375943404774944,2.1125540985140585,6.115425308492007,1.3927137213768646,6.11776142487011,6.086082971514349,1.4256244688842745,1.5611136621233555,5.151875903472669,5.4803061150701335,3.1210536347995115,1.1910820957307962,2.2073980343073583,6.562879107823757,4.62133402017787,0.25729370394797,1.0409526015453014,9.82109357308268
0.9000000000000004,0.098320425287306,2.6549762433749113,-0.48104771086430054,7.426961496616783,2.4831007475785682,10.82880510940924,2.6315047733345986,0.7556749727413101,7.984948001237757,2.4893964896777545,0.8848159338703213,3.850030994541455,1.1174675990941383,2.1470152926345065,6.633028863878089,1.1412361260897745,6.989577108878392,6.342820731447788,1.24309780404428,1.5215951633369518,4.987749375610161,5.500316319794973,3.032246306297626,1.243365854732819,2.5436850926878005,6.7883428697079085,4.659528077796787,0.48421713286713364,1.1643450688816115,10.061845600342778
0.9500000000000002,-0.1733317036326868,3.3666141859162293,-0.5151774506989818,7.075282672523732,2.7545224121920753,12.080274575273048,2.9045885997387795,0.8247614907127203,7.878901543268226,2.4479588971068202,1.2605261892020792,3.930191467338163,0.9136136183164406,2.2144180127740642,7.095452999970207,0.9955124488325335,7.936563143402093,6.503964651246978,1.0683373637191211,1.4846743851506017,4.8199510063783535,5.550113607588492,2.9950796862636944,1.2358918543303612,2.7809502552770944,6.8579295918742,4.591129776271043,0.7076866819494926,1.2684154865579746,10.17495540432876
1.0,-0.2570399206616939,4.060530655485656,-0.5000849867387339,6.699859207933003,2.961900273885056,13.2310257889084,3.151169007652518,0.8667147031071701,7.704755526751481,2.426362820999705,1.7591589736537365,4.1010741891097915,0.7458690018873013,2.3623597272884607,7.416522327171736,0.9108305513072289,8.931262436782355,6.619841050121961,0.9293991599566318,1.4342806720051833,4.675476112474229,5.605370469006685,3.02706290885811,1.202193978477655,2.8986644272012776,6.775923453445704,4.474562843227088,0.9320068957500761,1.4780868631570008,10.13361978185723
1.0499999999999998,-0.2758872149798469,4.659519279612158,-0.43314500747571694,6.26635914340679,3.2232396014020326,14.057766015904633,3.2931268175429245,0.9142930634520634,7.522864398825843,2.4084077221443563,2.4235752161450836,4.282995224996055,0.583118164845553,2.6209573278495837,7.687562296092033,0.8781480422411138,9.771686669765602,6.730139940015613,0.8614792083905601,1.3910940526014877,4.643250996642187,5.599074062772261,3.086358701446035,1.1887294037425913,2.9873953700783455,6.664323738207994,4.35737475270788,1.12478309943965,1.6943463764072817,10.221987752461805
1.1,-0.2686218479785004,5.122414688936331,-0.3439667991820953,5.865848396305692,3.489396233350231,14.538679990515803,3.4151787341933866,0.9146154345278951,7.2622374050644565,2.3915877568676107,3.1086407504873486,4.469986318974016,0.4761107104139339,2.91725710747654,7.946333582080757,1.0005081052125886,10.461539693034384,6.884748152334455,0.9195059034939945,1.3608384558098476,4.713141658386119,5.568324348373396,3.1910592439104652,1.262317636083134,3.201452996962456,6.57306136872967,4.279882515506812,1.288239820854971,1.9301885725274603,10.227443777163392
1.15,-0.2579062733752956,5.44472068836422,-0.29916324496022406,5.521798472229782,3.774867365637269,14.666042567973488,3.4767056288294875,0.8685161674995612,6.980457665280678,2.3588388516543746,3.634174253895545,4.587309170331577,0.4070999925800389,3.2569501591059185,8.105753565415403,1.2199258634721102,10.869258906059857,7.103430117262959,1.0372988360384283,1.3554508369526939,4.776164890584114,5.48617035129111,3.2484830387862957,1.3796146095441157,3.4907956117583914,6.550208742106402,4.194454892257395,1.4333280020486387,2.1559595489461447,10.207781321446022
1.2000000000000002,-0.22915817960111018,5.573369000421469,-0.15456312648679416,5.193791057581827,4.0226892779812164,14.431807451740108,3.4709988749698493,0.7047522643831021,6.651306839363795,2.3327449492567927,3.986401136485786,4.731303471361621,0.3282585797328593,3.5972529727638554,8.175014972490997,1.5518475621820644,11.01013695752046,7.327836462567632,1.1973069340030174,1.3921454489698064,4.871251814401966,5.273036315972815,3.2895547131194114,1.5379530689306706,3.911108433559738,6.577195113016252,4.125407400771512,1.430954007940976,2.363965053335412,10.133054629116351
1.25,-0.2282115864686417,5.527771596432247,0.0947088439685001,4.919558156412497,4.253324599870334,13.979774831894636,3.4341081912303193,0.5164916664161632,6.269165373917462,2.296009274865067,4.24156276651884,4.948180029374958,0.26601097884437264,3.918676175146442,8.16420684729001,1.9492813423681028,10.883215513014237,7.571943600926346,1.3890423229071285,1.4644894090715341,4.917126686982541,5.050932921424121,3.3247601429024956,1.7071798490241232,4.414518149002898,6.602767157108648,4.01894612523557,1.4779473414983637,2.5055191274722195,10.127136234213948
1.2999999999999998,-0.13671933847601558,5.292973861703329,0.30219288135447264,4.761034237556687,4.488485910867406,13.32113069588423,3.3546034537268996,0.33705454066716023,5.881302125677807,2.250763741526312,4.358230765593535,5.156271498171712,0.23749597216053275,4.292238905166509,8.1196424028525,2.3359594427781682,10.536177065357148,7.763577342507991,1.539037844352575,1.5479358836395094,4.898532851260184,4.821593459563888,3.312141518278886,1.8874655563445795,5.028457988008095,6.4747787143354065,3.893145851927247,1.545557090412268,2.6050958013848446,10.117776258099443
1.35,-0.07805000217727687,4.805329630148619,0.5033761220741184,4.656385867062796,4.588004647089069,12.65843815738681,3.3684084817584816,0.22323137548867122,5.440287630144619,2.1351458206828586,4.249417697988475,5.296361606033715,0.22802041797169326,4.6246963579112474,8.002520802477115,2.6985308838537025,10.102116351357392,7.887180338697685,1.6384242941733946,1.6485299291368536,4.814293838704117,4.578691748753869,3.365469410548036,2.0519598699113195,5.588399411063217,6.305212672260029,3.786444771332885,1.6717168098241184,2.7360597025188143,10.063652163262711
1.4,0.026876250364047727,4.237377470376634,0.6078845121014864,4.582684944174644,4.801761244655748,11.933619787073576,3.5194628230427707,0.20229291260407134,4.971032312036267,1.9876024122526461,3.9886665003723025,5.42274094561015,0.286934107992209,4.870213585768161,7.77554677561828,3.020012268521883,9.601930744780978,7.892517314906749,1.642772769916576,1.735042286798413,4.7280652053258825,4.345582365647143,3.4013821117912646,2.174930373820753,6.066243038344365,5.980854380256852,3.5951670379663048,1.8892568387169724,2.819049735002402,9.935770504702209
