,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.5,0.12052884769887218,-0.36602211147723823,-0.23139251813156234,0.07831564304022837,-0.13751324946265114,0.09811801553376437,0.08106573053742777,0.22359738525933825,-0.009273347821838827,0.15191891520747108,-0.2699258378149969,0.011084631258517066,-0.17620795334887251,-0.02193123798215293,-0.28911670454899063,0.31664480028359265,-0.00857115392975883,0.050728104901247975,-0.48590315427251973,-0.5853049715534404,0.546087839743906,-0.05387004545830903,0.023302708141907366,-0.21022663895521373,0.20237082761887765,0.36382573235036836,-0.06329527601555303,-0.11899781036414203,-0.24792088202000453,-0.41247442476283025,0.24834321212196758,-0.11596351356007513
-0.4499999999999997,0.10215497037592074,-0.5780414087704266,-0.07030058407627346,0.16997208244755874,-0.11473138550329336,0.03507681281085545,0.18518799508401923,0.12164442019523454,-0.09947206312305165,0.23539844497056156,-0.3160208234882725,0.13330961827893284,-0.3666585225350535,-0.019165626744265352,-0.32014143459686445,0.34720061255093343,0.09955064087249015,0.09613638270476514,-0.5178991808216347,-0.6089978160155998,0.5382561414081314,-0.00492127763507115,-0.03595117458370505,-0.23244358701490997,0.13735769194912095,0.34536965389019836,-0.16353920287060825,-0.15757462317709203,-0.20261700047045295,-0.4190478518312086,0.26472813972997705,-0.21646311419084763
-0.3999999999999999,0.1281806553163506,-0.7298513139116408,0.10466337031519708,0.24423425343340147,-0.05121533037031312,-0.009996375284471715,0.26737736355431707,0.00038900147818948447,-0.1542056530705628,0.2872307310073011,-0.34107863563253404,0.20070509185848398,-0.5036762217818244,0.023647129773075586,-0.30412895412970065,0.33166633437272985,0.18824638793423928,0.14269355253050528,-0.4966144652372847,-0.5678042707442043,0.5045171496606216,0.039102468878380287,-0.2084637454466327,-0.2127510795954518,0.07349598781317199,0.308531759970727,-0.2311413178051384,-0.1481258688350662,-0.11711284096713151,-0.37363225196316496,0.25801766965858974,-0.266265177479706
-0.3499999999999996,0.2498168693268782,-0.8350582408903788,0.2553293438913208,0.305594936124229,0.024541639421494663,-0.06981463395861234,0.2703376591160046,-0.14705363500050544,-0.12605178964321234,0.26404988189062756,-0.3470503184694082,0.23732020746527016,-0.5962776716361812,0.06933651475947536,-0.2844485650447842,0.23110875406968706,0.19093544018810515,0.17332928778190287,-0.46137129625173684,-0.5305276308684392,0.4264171134889407,0.08561587235297047,-0.03778199936887354,-0.15268554402881146,0.019019417900149962,0.22012705846987768,-0.276947648224798,-0.10624222957029604,-0.012012244861857039,-0.3066325837112872,0.19701634668539558,-0.2542192074688802
-0.2999999999999998,0.3813222738153788,-0.862756623378178,0.3961187734249299,0.3038240803078782,0.13270687397896788,-0.0440887325730668,0.2688455179792179,-0.2869083229902595,-0.08471667064567043,0.22201422386623137,-0.3631069923192493,0.23888802841410828,-0.6246902148237851,0.12457078281474798,-0.19563292783499542,0.0766319116978953,0.1706228539887164,0.20173902397079319,-0.3262142451758589,-0.42486226994339377,0.3478211759724265,0.0062551504354013895,0.2715338933151398,-0.07058230669583271,-0.03835650972217911,0.1567053430529424,-0.2814989913224718,0.022113137274267794,0.0946481078472986,-0.20702653523677503,0.12751533424818148,-0.22100586414729054
-0.25,0.3691544888152436,-0.8789105700204368,0.4925390637788417,0.197840511007563,0.3291949689618078,-0.047079593634618305,0.27365369026187747,-0.42426721551991897,-0.034320235344619004,0.21770115443826119,-0.4227050969884013,0.24352269884001318,-0.5922956890722312,0.2547307553317507,-0.09679873287711482,-0.16971623214596063,0.17043808738688318,0.2110294488304192,-0.10082325764751782,-0.28675339504995634,0.237219301996523,-0.07214708850205731,-0.09491301435292152,-0.00429046555709281,-0.16609829954241281,0.08691144083400948,-0.2962122958073712,0.1606074397434314,0.23216873202627547,-0.06119360510933322,0.031788980405480186,-0.2093662695320416
-0.1999999999999997,0.33394893565575523,-0.8483572100674505,0.677325663785309,0.036145335680518656,0.530412850427862,-0.03276308420407653,0.35953170877177065,-0.41465442651668727,0.026332979045757363,0.24053975771416047,-0.45946744435029796,0.32291415909901744,-0.5179162207149968,0.47007264965670215,-0.018467403951536232,-0.4364077537626141,0.26523354607279337,0.22812376065827406,0.22787391566486107,-0.14822665026207124,0.05644856044160547,-0.07153165335867423,-0.19837989783961715,0.05916471753570467,-0.2664275898297669,0.018855292804236867,-0.2918423012099357,0.3139500798182431,0.36156019945047624,0.09462886735757106,-0.03710034353658645,-0.22566641042886623
-0.1499999999999999,0.2577849408184806,-0.7970410117343083,0.826412647799615,-0.12673930946521508,0.6959027361464718,0.05846794029150171,0.46721899499329045,-0.27457470023553165,0.1446055339387201,0.2734993095766864,-0.41726529820067126,0.6517544359854132,-0.4039144952178497,0.6651536785120253,0.1298126988493076,-0.692778795226518,0.3797041820818232,0.2021743007990596,0.615416157005175,-0.07900069489351638,-0.16109505716728198,-0.09411869913170831,-0.04553768457853119,0.1373201245864609,-0.33958962710182294,-0.045280278029627696,-0.3243963325513448,0.45673157192805636,0.45078195710156566,0.2487334517879373,-0.0802241007571364,-0.1986337706329019
-0.0999999999999996,0.10200139685836176,-0.7157531250653082,0.9760501002662227,-0.22588063752239773,0.8339162536610447,0.14886208057019168,0.5769434698679701,-0.1518514710676484,0.341572327685242,0.3120379011814462,-0.26328143128947995,1.2082107369247144,-0.2321105367784343,0.81926431008036,0.2633804524505798,-0.9005076156653995,0.5005936906369501,0.20687548333840877,1.0018016512642274,-0.03657837023899313,-0.3016485595281751,-0.041267217657036115,-0.06384837650686842,0.20149843066444667,-0.3663979388400935,-0.08400211116099804,-0.36155249666227335,0.5650618674994258,0.499314405855646,0.33120352144844045,-0.11401238057171231,-0.199980422641649
-0.0499999999999998,0.05103664960287016,-0.6262939500775699,1.0858850520287757,-0.2038894460263494,0.8790408017195166,0.31240557779797057,0.7192351545805911,0.025667854841241955,0.5115138215957201,0.4282915664741803,0.033413478064973634,1.965745237865718,-0.09493031651873834,0.8661114101098183,0.28436217913673945,-1.0595206143191602,0.5803123438878761,0.20165822077748105,1.3500950183026144,-0.09130380183879294,-0.2521996232677485,0.012450912859249041,0.18347108263719064,0.22752578297500095,-0.40399756960335587,-0.09578787298306846,-0.41710287816471137,0.6767698344280715,0.5016240870088605,0.3445393578350099,-0.16677088259436507,-0.23247646986288673
0.0,0.11706067336058154,-0.5687755245212487,1.1905143671088876,-0.11642550380528055,0.9217696830682972,0.38576531701292804,0.8789569383309902,0.14425701269528374,0.6413188092800999,0.5431475499600651,0.33426988706258975,2.750905814536565,-0.0006750176668236518,0.8306758123619797,0.46936749406815914,-1.150854726155053,0.6184465424534836,0.28349184810913886,1.621342401396497,-0.23565335026362133,-0.038596840214563166,0.35689233108205376,0.33337682297965887,0.26036526395342313,-0.45541620917889347,-0.10446015064360376,-0.42203625257823596,0.7664519715822169,0.48411527921446146,0.27307807870446144,-0.17009714705109835,-0.31827331617416144
0.0500000000000002,0.06369721890138264,-0.4548653092331168,1.2310091555423306,0.06835254887221254,0.9480509192866786,0.4157776171175358,1.0374681498042448,0.21840103052898222,0.7155623449630033,0.7292208936617837,0.5026514628543489,3.5555872189313202,0.037275162660363015,0.7315138226817308,0.5867070266733472,-1.2212635782068713,0.6245340379854707,0.4078931161682525,1.7841631521419166,-0.47026369240050286,0.2940211263068665,0.6859278930071014,0.3858891059116164,0.2616394482006335,-0.5019824538362634,-0.11271927596984288,-0.41414333810706866,0.7653885498310391,0.4223585578713034,0.14973017554807802,-0.19372883749101882,-0.46952992194596516
0.1,0.009531734550994708,-0.46660670391478754,1.2296570650946559,0.2742359797339607,1.0055355145584004,0.4316263121303202,1.1541006595318157,0.2060866606002385,0.7753479211152479,0.8431547672210182,0.5937421669589713,4.343453661210349,0.0994984988016992,0.5828736190091193,0.6235669786992755,-1.2528170444787783,0.5875170739997049,0.5341594057529436,1.8587151988689294,-0.7846565858601605,0.6784066455731363,1.0705723259082123,0.8846117716358449,0.287946240679124,-0.5301141387937989,-0.13867888327402839,-0.35684416863174284,0.6961698811286641,0.413288780099955,0.02716865741460389,-0.20322303747225634,-0.6135297579463781
0.1500000000000003,-0.012879346764510469,-0.5470085791430891,1.2245063551836772,0.46254024878053723,1.0517373823687646,0.39876935061833363,1.2580118598974175,0.17688023738632155,0.7350325316266355,0.974646047319505,0.590013253685136,4.931396731586646,0.15193925230739494,0.36047002254315197,0.3764544110011345,-1.3326216979656786,0.5523654316210833,0.6432337876559795,1.7975659079726962,-1.099170150806231,1.0233622826233268,1.4799725870809515,1.1256421657916402,0.25695830324752567,-0.583710968565844,-0.21066100080766625,-0.2988228778183958,0.5607039635966198,0.41945715492606456,-0.07160698741578614,-0.25379671168663187,-0.7771326614892645
0.2000000000000001,0.07719153876576357,-0.5441963601311555,1.1487325415410956,0.6532858041054872,1.1285605082206402,0.3541398859115416,1.3205512492638998,0.15137626375996618,0.6775421415620686,1.0490477139447727,0.5388679407761752,5.301213794961027,0.23221132982858517,0.06329665400578738,-0.0815327051845568,-1.4074036906609384,0.5044610701381965,0.7757951399324041,1.6443348747604731,-1.3790465787007395,1.408994454563594,1.8937591236051352,1.2571791346524792,0.2072268802836764,-0.6461791700763868,-0.3284369740857786,-0.24121779679980465,0.4202421139303314,0.45895050383955477,-0.09210837246351761,-0.3349694402908963,-0.9499224832154931
0.25,0.3040881043663492,-0.7497318401865734,1.0546729785827975,0.9114955103461668,1.1444669181884914,0.25780722563780867,1.4420485491414219,0.2510898456234111,0.6121790910395515,0.9974883952428151,0.4667009858397679,5.461737814031464,0.3402326018875855,-0.26206060379729496,-0.5456776510628147,-1.4343663539542728,0.501652695892715,0.9210420539049238,1.3981570672845172,-1.539997172358009,1.8372064933316614,2.339728786505284,1.3706718192481442,0.1149746685761869,-0.6566874883024254,-0.514253235699585,-0.22425507028993835,0.2611596064407061,0.5005553725656207,-0.05377184762639703,-0.4136389440725728,-1.0741308219662842
0.3000000000000002,0.5850410085433391,-0.9565475874762059,0.9534274841114373,1.2579551105750113,1.1476392789372123,0.22582773019054997,1.6037596939887087,0.45722064366102566,0.5468104455710989,0.8562588077009455,0.48150328962306577,5.4434133461410195,0.4294782591680806,-0.4965082575633839,-0.949003390236663,-1.4251680082034521,0.5524418422267103,1.1433988551811234,1.0959675965261253,-1.5780474519352092,2.3286835786323454,2.8272481103019484,1.0135530306754417,0.022295231262639936,-0.7095775082859139,-0.7030638882234999,-0.15989852184965703,0.11481700527495145,0.5407294924747259,0.01780258529537626,-0.4897635519350967,-1.262416663790943
0.3500000000000001,1.037768009410267,-1.226385990386389,0.9732088186763721,1.676816066778876,1.2466685628012857,0.2797992958268113,1.8373786785622586,0.7920120040936425,0.5526455824838853,0.7279289820912237,0.5952227836127398,5.529756477787571,0.504657788198668,-0.4798599558114252,-1.1149215566501034,-1.3157537823601433,0.7191340963036579,1.5207981806036843,0.8226974712978937,-1.4465908816736481,2.8554919098554756,3.5221521472988995,1.0895741043272489,-0.0820138485151713,-0.7986507693831169,-0.8879718436950808,-0.039140279117989785,0.07270664473960148,0.6156526917792429,0.12274842112807799,-0.4927339548680724,-1.4906655999931857
0.4000000000000003,1.674996895293846,-1.2323050925431234,1.1500418205478706,2.1943755901072852,1.381346950343681,0.4044689142291555,2.0865655885360708,1.2918092485267159,0.6512182725988221,0.6572908670058856,0.8210202539802618,5.692221090089511,0.6372843487973705,-0.18823679269752597,-0.9201807209415571,-1.2364562663778473,0.925759987019285,2.0070780413474645,0.616993173625285,-1.2199164569304368,3.432464325645015,4.531429927368485,1.232808047418501,-0.14348479704518485,-0.8600090479884508,-0.9954389388795792,0.17536794016168747,0.17546050545461267,0.6906482855664599,0.23860345150399057,-0.43972818678093345,-1.694286879135241
0.4500000000000002,2.54151534582147,-0.9038096210236207,1.4807314221298777,2.7061260816153556,1.4748501815037418,0.6486611441847733,2.284221761402351,2.0045930822824274,0.8396255776983086,0.800134034463305,1.1275127925087456,6.153069829744217,0.77285737656581,0.3461871487420076,-0.24687441000925714,-1.1282742744991898,1.2018313090742212,2.5962509764574513,0.48176988703624857,-0.8631540631216833,4.066775634070395,5.758749222816104,1.3033920876525822,-0.17576936435031298,-0.8917190313688629,-1.0437959218599286,0.5514606599601115,0.37742267810810554,0.7882382000597603,0.3264749820153088,-0.3447247015138809,-1.855572716609701
0.5,3.5286476905555624,-0.24962602931195604,1.932928273047711,3.1810128114277085,1.548083032579643,1.0655373409154107,2.4259398048864633,2.8865300522091846,1.1185929257732292,1.1338693451234438,1.4873124630325334,6.911342867807021,0.9060354952655251,1.0400210921372857,0.7663824321911494,-1.012712184663676,1.4999235395277328,3.2976874327626122,0.4098075662029353,-0.3881053325787151,4.848354988082775,7.231566063256139,1.9743074598882508,-0.17486007186618274,-0.9025054795860288,-1.014063388128109,1.0864278446521325,0.7607827395159298,0.9284268504323587,0.4157458670365865,-0.20916422520750094,-1.9113991042141383
0.5500000000000003,4.659352369969722,0.623640173684767,2.4341530543407797,3.7363651181647084,1.5977793405997138,1.6751316477728773,2.6168932058891023,3.858319740953819,1.5665617066094863,1.602548853978605,1.8326451768416985,8.002065927157048,1.0551078528569324,1.8090650774539294,2.011763790894012,-0.9719416067153921,1.8403352054221525,4.08341866016965,0.37343609090844293,0.23110273478570326,5.633712281629052,8.974455205762718,2.560699489494513,-0.12262414792070508,-0.8381701526701788,-0.9451345803391202,1.783509008871924,1.3420853983526153,1.1269051099801854,0.48290603950072164,-0.06812518277084101,-1.792611845880858
0.6000000000000001,5.786642362506296,1.7030914367174037,2.9161890726953814,4.267879509952842,1.609401542079938,2.4155181839563973,2.75031407247176,4.689086335657513,2.0319526031689583,2.1712943895160803,2.046032236664591,9.189198658162997,1.1513979386774178,2.637619700387077,3.3225858758698132,-1.0025904779612316,2.1484494383355934,4.868356521655049,0.3477012142035144,0.906958725554988,6.315305121097183,10.742917959354674,3.6361730381319264,-0.040299516363808685,-0.8524414361681795,-0.8869782712870694,2.5349065618198936,2.070317709489089,1.3508984857754647,0.5485912211753843,0.10291459018592863,-1.534197164204393
0.6500000000000004,6.8498433496080615,2.945276069926355,3.4063735804783746,4.812009611302662,1.6630724401646628,3.294706027380162,2.8949370440986733,5.399694283467604,2.447521536583528,2.8693799144155383,2.1244751381428557,10.281476654273137,1.3067929096088666,3.3634109636515426,4.589707533913099,-0.9955567283473294,2.5384702199224183,5.617198180967842,0.38964292154092156,1.680474048114081,6.943324739780345,12.388300766353145,4.429336058682457,0.09493620026399918,-0.8399291830867839,-0.7990001262175603,3.335870249289296,2.910707899113284,1.6462722229506044,0.6132611710872221,0.2688851873967811,-1.0994921463436402
0.7000000000000002,7.770462229621515,4.376498962602339,3.752610646731126,5.29532019552118,1.738145603975585,4.311543848341507,2.9307142872785406,5.832128856154435,2.773724392875107,3.512484914804628,1.9810878741263367,11.036320261736918,1.5240154495229508,3.862282993637863,5.625259930121377,-0.8926660522276078,2.9028682719997594,6.278565410041348,0.4828384899702768,2.5241738535243403,7.426865491863273,13.797207280219583,5.395835896814473,0.31595571988937377,-0.7856056946517984,-0.557975890818498,4.111179176557777,3.745612730620688,1.9848464988571362,0.706135241175426,0.4087520657664242,-0.6478190133065327
0.75,8.36335595648281,5.934795517856257,4.07623349694404,5.764209231986873,1.868858360910563,5.3199236904999285,2.9727131620895277,6.080659830186345,3.0420952214538346,4.15313296462773,1.6056985865635047,11.724857626658647,1.7064442858959792,4.100578241014513,6.347309833272147,-0.710119796052223,3.3521616391213085,6.791983073944799,0.5835709603847907,3.311676422813793,7.684224712563701,14.826195086488983,5.946216012254435,0.5336601885169769,-0.7298602189056114,-0.20480603688894672,4.76470009589672,4.558346930328643,2.3589062101599887,0.839501997823775,0.5484405157342912,-0.12379571764485942
0.8000000000000003,8.704618700257164,7.582736655132708,4.164416122067615,6.164363060425698,2.0633829349784887,6.244792932155927,2.9859733526204977,6.179917960577235,3.1809424663131924,4.766908490191803,1.051255360554571,12.302554333736438,1.8472514099791733,4.174049653022852,6.743887450790536,-0.40221922484801687,3.7816545158772286,7.14632963312075,0.6405029395620482,4.0559084283420805,7.611738522251879,15.455277395958724,6.022487522525263,0.7231060478996107,-0.7265358927418325,0.31438443475689615,5.239650523315939,5.322917395845817,2.7279605828800637,0.9455316569822061,0.6337365147609321,0.33691660870424844
0.8500000000000001,8.789437334292613,9.145360313107862,4.233052775180029,6.516936303920298,2.3720248959868298,7.116692325419733,2.9717708548276742,6.294549027709124,3.215394023567836,5.318950440797354,0.4375894204450735,12.735327073908994,1.9943246434655482,4.178286748265933,6.832943144152597,0.03354612145442237,4.276479028477236,7.3747286624195,0.7162856718418411,4.657878474566546,7.35340926896681,15.708809127259947,6.929244037634382,0.9176186484478073,-0.6457351454405452,0.9567513769335025,5.5492123756493354,6.020408663446147,3.075443792795309,1.0856779901595641,0.6725251996138816,0.6794387567760056
0.9000000000000004,8.732761321303698,10.617654605020467,4.245868899727896,6.920277893296213,2.727330660294972,7.939554878183764,2.8958522669082005,6.57398114080792,3.196447009628039,5.692420499665004,-0.07499711544539867,13.294775560381211,2.133886377183521,4.159638694689907,6.708529577013581,0.5764028162435402,4.72568124295567,7.526828937658484,0.731362549093334,5.137671078804569,6.944892387223199,15.570189974552896,7.9436003236605295,1.066422737815643,-0.5253064041023513,1.7351053016268851,5.620454139950453,6.6842011461810396,3.3406527348872403,1.2541306288103204,0.6865178825709338,0.8777941367129988
0.9500000000000002,8.546098347022896,11.969433624693044,4.211590076368886,7.344384235042855,3.1555054042837947,8.6235060972285,2.810448240683845,6.885474061878925,3.1648470652146736,5.940996023351897,-0.4717152722023147,13.917705236225181,2.298577995878221,4.1951096710311315,6.6256678841698475,1.1833858810275149,5.0649601658202235,7.600649616210922,0.6703277725405734,5.481864675698718,6.53770418328778,15.182086143173565,8.680417204361664,1.1860249437836838,-0.48059841018298954,2.6114244562241744,5.509045003394275,7.29052692370357,3.544250163915102,1.3787925927812794,0.6892163412202625,0.976896890530731
1.0,8.387566251834905,13.186065801845945,4.209468959561412,7.849666097455004,3.6073281972781093,9.082751722132283,2.7980621558772354,7.325563273339516,3.1363476097546172,6.111336160152281,-0.7292581433363529,14.48230681369073,2.4645652893460683,4.377113214595655,6.731272829513531,1.8313074003694052,5.322830037124029,7.764921408942302,0.5798768254014399,5.667015400164445,6.191021757647266,14.878496701730962,8.74245767170955,1.248257978321515,-0.45082196161584587,3.5301045392369876,5.276423909662342,7.850809342657412,3.674473584031735,1.4661579142956407,0.694552256768326,1.0218243921283716
1.0499999999999998,8.20150537236609,14.121380770760712,4.200730798313756,8.295292007852535,4.053369641995518,9.38216188452506,2.8508222788799777,7.892318363950464,3.093022167063494,6.241922528405088,-0.9110110329199402,15.051730363132972,2.600605347026772,4.695545231654985,7.010169319813706,2.3987409434061933,5.481985408133723,7.976515410660513,0.43267258032379174,5.728172904154467,5.849798274876412,14.595307109750841,8.736821043177832,1.3170391830036514,-0.37826445934789465,4.4419603733361,4.983561048353803,8.349582966151932,3.7539419444989295,1.5301749602729866,0.7230882294905098,1.1108109491016784
1.1,7.962934553980777,14.802480227574666,4.21689531371068,8.595089098423621,4.430069051989323,9.537993879650742,2.9655394788401575,8.524638655177224,3.1547978935590577,6.285515179650844,-1.0313509896259192,15.536215822362285,2.795338128787606,5.126526907539335,7.494466119617647,2.8071512666652025,5.626218314013426,8.304345011196324,0.23185365188443974,5.753692068206426,5.460149271180485,14.389365561039595,9.272319434564286,1.3629909116283572,-0.20020247702089,5.288138359739249,4.742322395114913,8.758201086125336,3.8019733006565537,1.556995168618878,0.7590700981811866,1.2924979929940708
1.15,7.818636694470014,15.036880790299467,4.2255519697149335,8.778014735912803,4.651313756106935,9.537254118131962,3.1732626340580152,9.231641862004233,3.2508198876039147,6.318994230371164,-1.114433277102011,15.883079144903295,3.0395358594875113,5.5593903044531485,7.780075795279399,2.947846188132929,5.677534996350935,8.63375223568807,-0.0052062144677492705,5.741379628904538,5.080095492145206,14.123329132597394,9.70290774396068,1.4347768981619917,0.08239997736938365,5.943417004016974,4.512128762097398,9.022955086402717,3.794859233169676,1.535346934851428,0.7237489963071337,1.566046975819372
1.2000000000000002,7.856460217871666,14.887563070908477,4.192528199092871,8.809930461973137,4.714840234680816,9.373537389893018,3.4756702652996183,9.952732249475051,3.3600005946590312,6.242117620833014,-1.156784699216586,15.90268537262958,3.310167738296967,5.894005784804376,8.103361825268495,2.874519751683834,5.7154940853042655,8.982212172376553,-0.26162320272767803,5.781657324302899,4.636827140019127,14.14401220703762,9.59186193868473,1.5730859496319134,0.4235801714203042,6.38350761463288,4.375124505437121,9.190928169370574,3.77919297367951,1.497619623830811,0.7176407543571078,1.930635209634307
1.25,7.983802183531797,14.489759686655221,4.076940525956461,8.788421238588622,4.675753819717017,9.124928526663302,3.896116767067813,10.604262056493871,3.4592969660694286,6.168193506950571,-1.174878018553899,15.666167239146386,3.528146765049417,6.1015466571279635,8.153693547537086,2.6603567258079774,5.761618590389823,9.337819246227836,-0.47731290236445,5.917628955980669,4.2197840514943685,14.11978615213483,9.560787375969417,1.647446584252977,0.8956482217062463,6.580967398901562,4.253539277824193,9.236330252678922,3.723490813928654,1.4485234007118732,0.6489822692075795,2.2801218729511943
